matchId,Diff-A,Diff-K,Diff_CS,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_Inhibitor,Diff_LV,Diff_WARDkill,Diff_WARDplaced,Diff_jglCS,dragonType,result
KR_6748915574,2,-1,-10,-1,0,0,1,1,1,0,0,0,0,1
KR_6744223353,-1,4,28,1,1,-1,-1,0,2,2,4,4,4,1
KR_6737138976,2,4,78,-1,1,-1,1,0,5,-2,-2,-18,4,1
KR_6751963878,11,9,9,-1,0,1,1,0,4,-4,6,23,0,1
KR_6718622467,23,15,78,1,-1,1,1,0,6,7,-14,22,6,1
KR_6749082161,16,11,31,-1,1,-1,1,0,3,-3,0,-4,1,1
KR_6748969218,-15,-7,30,-1,-1,-1,1,0,-1,-1,15,-12,1,1
KR_6749591378,6,9,132,1,-1,1,1,0,3,5,10,20,6,1
KR_6742077513,-10,-6,1,-1,1,1,0,0,2,3,13,28,3,1
KR_6748865416,-1,2,49,1,1,-1,1,0,3,-3,2,-12,4,1
KR_6735985168,35,9,50,-1,0,0,1,0,4,0,0,0,0,1
KR_6738722985,5,4,32,1,1,1,1,0,4,-1,5,8,4,1
KR_6744557396,40,8,18,-1,0,0,1,-1,-1,9,-81,0,0,1
KR_6748037629,21,7,-38,1,0,0,-1,-1,-1,30,-9,0,0,1
KR_6745781825,0,0,-24,1,-1,-1,1,0,2,3,-6,7,2,1
KR_6718912223,9,-1,10,-1,-1,1,-1,0,2,-7,-8,38,4,1
KR_6746453798,-6,1,-13,1,1,1,1,0,-2,1,-4,32,1,1
KR_6740345772,-6,-2,24,1,-1,-1,1,0,-1,2,-5,4,6,1
KR_6747641992,17,17,99,-1,1,-1,1,0,6,12,24,-12,5,1
KR_6750754841,34,9,13,-1,0,0,-1,1,3,0,0,0,0,1
KR_6746141506,12,6,11,1,-1,1,1,0,1,1,9,-27,2,1
KR_6741354424,17,7,27,-1,1,-1,-1,0,5,-3,-9,32,5,1
KR_6748388657,-4,6,90,1,-1,1,1,0,3,4,-5,28,3,1
KR_6751340859,16,7,82,-1,1,-1,0,0,3,-5,51,-36,4,1
KR_6741377462,-13,-4,-16,1,0,0,-1,0,-2,0,3,0,0,1
KR_6750111060,24,15,25,1,1,-1,-1,0,6,1,-7,11,5,1
KR_6744154748,5,8,88,-1,-1,1,1,0,4,-1,28,12,3,1
KR_6736353350,15,18,88,1,-1,1,1,0,7,9,26,19,3,1
KR_6739480952,16,17,71,-1,1,1,1,0,8,4,0,39,2,1
KR_6735384658,17,8,78,1,1,-1,1,0,2,0,33,36,5,1
KR_6745184763,19,13,60,1,1,1,1,0,5,8,-2,20,4,1
KR_6737201161,13,8,34,-1,1,1,1,0,2,2,0,-1,2,1
KR_6750129247,8,8,67,1,-1,1,1,0,2,-2,16,-16,1,1
KR_6746478343,-7,0,20,1,-1,-1,-1,0,0,-8,-31,-28,2,1
KR_6749698125,28,24,35,1,1,-1,1,0,9,-12,52,60,5,1
KR_6748316215,10,16,68,1,-1,1,1,0,7,6,1,40,6,1
KR_6751281314,6,2,-25,-1,-1,-1,-1,0,-3,-1,-11,-24,4,1
KR_6738001091,-5,4,18,-1,1,1,1,0,2,6,-9,31,6,1
KR_6747788471,12,9,48,1,1,-1,1,0,2,4,-29,-3,3,1
KR_6746275457,0,-2,2,-1,1,-1,-1,0,1,0,35,32,3,1
KR_6748557483,4,-3,-22,-1,-1,1,0,0,-1,1,2,-24,2,1
KR_6746659470,3,3,69,-1,-1,1,1,0,2,7,31,13,3,1
KR_6746627186,14,9,23,-1,1,-1,-1,0,4,0,1,0,1,1
KR_6725645040,-9,0,-5,1,-1,1,-1,0,0,3,63,18,1,1
KR_6747089703,8,6,-12,-1,1,-1,-1,0,2,-2,12,5,2,1
KR_6713098179,8,8,30,-1,1,-1,1,0,1,4,-7,-24,6,1
KR_6747634390,4,0,-43,-1,1,1,-1,0,-1,6,-9,28,5,1
KR_6739165119,13,6,69,1,-1,-1,1,0,1,0,33,-9,3,1
KR_6743734710,8,3,-24,1,1,-1,-1,0,-2,-1,-29,-15,1,1
KR_6748677732,-35,-1,-1,-1,0,0,1,0,2,-31,49,0,0,1
KR_6746969035,10,6,21,-1,0,1,1,0,0,-7,-22,-49,0,1
KR_6751117822,12,7,47,-1,1,1,-1,0,4,7,32,-1,2,1
KR_6744135971,16,7,14,1,1,1,1,0,-1,6,-2,-17,5,1
KR_6725513436,19,17,141,1,-1,1,1,0,8,0,13,-1,1,1
KR_6746661962,8,7,4,1,1,1,1,0,1,-5,8,9,1,1
KR_6743610685,0,3,51,1,1,1,1,0,1,-2,60,24,6,1
KR_6710561518,-1,2,10,1,1,1,1,0,-2,2,-6,4,6,1
KR_6742914013,-2,-1,33,-1,1,1,1,0,1,2,-2,15,1,1
KR_6744874045,9,0,-20,1,-1,-1,-1,0,0,1,-10,37,5,1
KR_6748498377,9,9,24,1,1,-1,1,0,4,5,1,-13,3,1
KR_6726059755,13,6,7,-1,1,-1,-1,0,5,-3,41,20,6,1
KR_6747727329,4,0,6,-1,0,0,-1,1,3,0,0,0,0,1
KR_6743053541,8,3,-13,1,1,-1,1,0,2,-1,9,-5,4,1
KR_6742751471,7,9,-18,1,1,-1,1,0,2,5,36,34,4,1
KR_6741077689,-1,-4,92,-1,-1,-1,-1,0,-3,1,-9,-47,4,1
KR_6750550856,12,8,25,-1,1,1,1,0,2,2,4,18,3,1
KR_6729415042,21,18,30,1,1,1,1,0,7,4,3,15,2,1
KR_6744630191,-5,-3,-11,1,1,1,-1,0,-3,3,-40,8,1,1
KR_6746136688,3,2,-19,1,1,-1,1,0,0,-3,17,31,2,1
KR_6748709081,6,5,60,1,1,-1,1,0,-1,-1,-123,-44,1,1
KR_6744705422,24,19,87,1,-1,1,1,0,8,-2,11,2,2,1
KR_6744661912,5,6,-18,-1,1,1,1,0,0,6,-6,-16,1,1
KR_6739410992,13,8,-9,1,0,-1,-1,0,2,0,0,-15,0,1
KR_6742110301,9,7,1,1,1,1,1,0,1,6,-4,-20,5,1
KR_6740974254,16,12,98,-1,1,1,1,0,7,6,7,29,2,1
KR_6747489880,4,7,26,1,1,1,1,0,2,2,5,-10,3,1
KR_6741591438,4,3,-10,1,1,1,1,0,3,7,13,15,5,1
KR_6749515788,4,2,51,-1,-1,1,1,0,1,1,-7,-17,5,1
KR_6743475952,9,7,18,-1,-1,1,1,0,3,-1,4,-18,4,1
KR_6736863136,7,4,-34,1,-1,1,1,0,0,-3,17,-4,2,1
KR_6726867961,7,6,25,-1,1,1,1,0,1,-3,52,16,4,1
KR_6750836294,-4,-2,-7,-1,1,-1,-1,0,-1,-12,45,29,3,1
KR_6743432466,9,6,9,1,-1,-1,0,0,1,-6,-34,-13,5,1
KR_6744458313,11,10,49,1,1,1,1,0,4,-1,57,31,6,1
KR_6745834275,9,4,53,1,1,-1,1,0,1,7,-5,11,5,1
KR_6751442700,-8,-3,-25,1,0,0,-1,-1,-3,0,-33,0,0,1
KR_6744910974,19,12,19,1,1,-1,0,0,5,0,2,16,3,1
KR_6746904507,-10,-10,-66,-1,1,-1,0,0,-2,5,34,51,5,1
KR_6743564229,17,8,14,-1,-1,1,-1,0,5,5,-4,36,4,1
KR_6736731113,11,6,96,-1,-1,1,1,0,2,9,-4,-23,5,1
KR_6747117869,3,5,71,1,1,1,1,0,1,8,-61,-14,4,1
KR_6736963817,9,7,36,1,1,1,1,0,-1,-2,-4,11,6,1
KR_6751422088,-20,3,1,-1,0,0,-1,1,2,0,0,0,0,1
KR_6713244075,-6,-3,10,-1,-1,-1,-1,0,0,0,10,29,5,1
KR_6743982680,10,12,105,1,0,-1,1,0,6,-5,-31,-13,0,1
KR_6745652689,0,-1,-38,-1,-1,-1,-1,0,2,2,9,-4,4,1
KR_6740821447,6,7,40,1,1,1,1,0,7,-4,3,6,1,1
KR_6731210442,-6,0,41,1,1,-1,-1,0,2,-5,3,6,6,1
KR_6743203879,5,8,57,1,1,1,1,0,4,3,16,-11,2,1
KR_6743711613,21,8,12,1,0,0,1,0,2,-6,20,0,0,1
KR_6747527820,9,12,34,-1,-1,1,1,0,5,2,6,-12,1,1
KR_6742838539,12,9,70,1,-1,-1,1,0,5,2,5,12,4,1
KR_6751015957,3,-1,13,-1,1,-1,1,0,2,-4,-3,24,6,1
KR_6746381080,-4,-6,-22,1,-1,-1,-1,0,-3,-3,-1,-1,2,1
KR_6751460971,4,4,65,1,1,1,1,0,0,-1,-36,-13,1,1
KR_6749613788,11,9,4,1,-1,1,1,0,3,-2,10,-43,3,1
KR_6744626670,26,8,-1,1,1,1,-1,0,-1,16,-31,-33,2,1
KR_6751102270,-3,5,14,-1,1,1,1,0,3,-1,-4,40,5,1
KR_6742202193,7,6,23,1,-1,1,1,0,1,-3,0,-13,3,1
KR_6730845588,-2,3,60,1,1,-1,1,0,2,0,26,-6,4,1
KR_6748082403,3,4,15,1,1,1,-1,0,4,0,-1,15,5,1
KR_6751258830,2,1,3,1,0,0,1,0,1,0,0,0,0,1
KR_6751215577,5,2,-58,-1,-1,1,-1,0,1,-3,11,-13,2,1
KR_6746738682,7,3,-4,1,-1,1,1,0,-2,-8,16,-15,6,1
KR_6750625394,11,6,71,-1,1,1,1,0,4,6,-1,-8,5,1
KR_6728252516,4,9,56,1,1,1,1,0,0,3,-44,4,1,1
KR_6751614003,20,-1,6,-1,0,0,1,1,1,0,-6,0,0,1
KR_6744244000,-9,3,31,1,-1,1,1,0,1,1,5,-1,1,1
KR_6748004555,-5,-11,-36,1,-1,-1,-1,0,-3,-5,21,18,2,1
KR_6750405706,-2,4,-39,-1,1,-1,-1,0,2,-2,4,0,5,1
KR_6748600945,13,5,25,1,1,-1,-1,0,-1,2,-35,-36,1,1
KR_6747375922,10,4,50,1,1,1,1,0,0,4,-16,-14,5,1
KR_6734198752,6,3,-26,1,-1,1,0,0,0,-2,9,9,6,1
KR_6749262669,10,9,3,1,1,1,1,0,4,2,-4,17,1,1
KR_6721995317,-3,0,55,1,-1,1,1,0,0,-3,1,10,4,1
KR_6748769654,12,10,58,1,1,-1,1,0,5,3,-62,20,4,1
KR_6748660868,9,4,-21,-1,1,-1,-1,0,1,-2,-2,32,2,1
KR_6750913763,14,10,77,-1,-1,-1,1,0,6,2,-4,-15,6,1
KR_6748645971,9,6,91,1,1,1,1,0,1,-1,0,22,3,1
KR_6749558443,4,8,39,1,1,1,1,0,2,0,17,-1,3,1
KR_6742501374,-42,-12,-16,-1,0,0,-1,-1,-2,0,-54,0,0,1
KR_6743036032,-1,3,66,-1,-1,-1,1,0,4,3,-21,-1,2,1
KR_6749663262,5,10,65,1,1,1,1,0,4,3,20,19,3,1
KR_6745439480,7,9,57,1,1,1,1,0,7,8,29,36,3,1
KR_6746272929,11,0,47,-1,-1,1,1,0,0,-3,14,-7,5,1
KR_6740751399,16,20,187,-1,1,-1,1,0,7,-15,44,68,5,1
KR_6747922649,15,15,88,-1,1,1,1,0,5,2,-2,13,4,1
KR_6747626527,-3,0,-77,-1,1,1,-1,0,1,3,-5,-7,1,1
KR_6744756035,20,13,63,1,1,1,1,0,5,-11,78,18,6,1
KR_6748078909,-2,11,-6,1,0,0,1,0,3,-6,101,0,0,1
KR_6746798053,-4,3,13,1,1,1,1,0,2,-2,-5,-11,3,1
KR_6750376688,21,16,13,1,0,0,1,1,7,0,0,0,0,1
KR_6746520104,6,10,-27,1,1,-1,0,0,1,5,7,15,5,1
KR_6744151985,-3,1,30,-1,1,-1,1,0,1,-1,-5,44,1,1
KR_6744017061,8,3,6,1,1,-1,1,0,0,12,4,7,1,1
KR_6748792613,11,5,90,1,-1,-1,-1,0,1,0,6,-21,6,1
KR_6749541337,15,6,-28,-1,1,1,0,0,1,5,-6,18,5,1
KR_6731340812,6,7,28,1,-1,-1,0,0,4,5,3,7,3,1
KR_6746704758,10,6,30,-1,-1,1,1,0,3,5,3,9,5,1
KR_6742463593,-19,-4,21,-1,0,0,-1,1,2,0,0,0,0,1
KR_6748028509,-3,-4,25,1,-1,-1,1,0,-3,0,-27,-26,5,1
KR_6741022560,8,4,109,1,1,1,0,0,1,2,6,-12,1,1
KR_6744257442,5,2,-30,1,1,-1,-1,0,2,4,-12,-15,2,1
KR_6748361310,19,15,75,1,1,1,1,0,2,7,29,-8,4,1
KR_6725102434,6,1,3,1,-1,-1,1,0,1,3,-26,-7,3,1
KR_6742115825,27,13,24,1,1,1,1,0,6,2,5,4,2,1
KR_6746350682,4,4,-49,1,1,1,-1,0,0,2,8,24,1,1
KR_6746130128,-8,-1,1,1,-1,-1,-1,0,0,4,0,28,2,1
KR_6734361501,16,11,-2,1,1,1,1,0,2,0,3,10,2,1
KR_6745074475,2,-4,-105,-1,-1,-1,-1,0,-5,-1,-3,-6,3,1
KR_6751563680,9,7,37,1,-1,1,1,0,2,5,-1,-16,3,1
KR_6745766198,20,5,21,1,1,-1,-1,0,3,4,5,7,5,1
KR_6746663647,42,4,1,1,0,0,1,0,3,0,0,0,0,1
KR_6734973697,-1,3,53,-1,-1,1,1,0,4,2,-31,56,5,1
KR_6748276134,4,5,88,1,1,1,1,0,4,8,5,27,5,1
KR_6721532590,13,7,36,-1,1,1,1,0,2,-2,3,-35,2,1
KR_6732563420,-10,-9,-6,1,-1,1,-1,0,-2,0,24,8,1,1
KR_6738535914,18,16,74,1,1,-1,1,0,6,5,4,12,1,1
KR_6750661308,-10,-4,42,1,-1,1,0,0,2,-3,3,15,6,1
KR_6736483237,8,7,24,1,-1,1,1,0,4,0,29,24,2,1
KR_6750409403,18,3,32,-1,0,0,1,1,2,0,0,0,0,1
KR_6737559967,-6,3,-49,-1,-1,1,-1,0,1,-3,38,8,5,1
KR_6746308170,9,4,53,1,1,-1,1,0,-1,2,-1,-7,1,1
KR_6749359124,7,6,30,-1,1,1,1,0,3,0,-7,40,3,1
KR_6728938038,-4,0,42,-1,0,0,1,0,0,-34,43,0,0,1
KR_6743523104,-8,-3,40,-1,1,-1,1,0,1,-5,-3,5,4,1
KR_6751187274,2,1,-5,1,-1,1,1,0,1,0,-10,-8,5,1
KR_6731662713,-3,0,-19,-1,-1,1,-1,0,-2,3,-14,7,4,1
KR_6749970781,2,9,27,1,1,0,1,0,1,-2,-2,35,2,1
KR_6751608737,14,1,42,-1,0,0,1,1,2,7,24,0,0,1
KR_6745784048,-4,-1,68,-1,1,-1,1,0,2,13,-31,6,4,1
KR_6751502543,20,14,30,1,1,-1,1,0,4,6,-5,15,4,1
KR_6748649081,9,2,-7,-1,1,-1,0,0,3,-2,14,38,5,1
KR_6743340924,4,2,43,1,-1,1,-1,0,4,3,-1,6,1,1
KR_6744192143,7,9,104,1,-1,-1,1,0,4,3,52,28,3,1
KR_6735600026,-3,-3,-6,-1,-1,0,0,0,0,-6,10,3,5,1
KR_6748098623,9,-5,-33,1,0,0,-1,0,0,0,0,0,0,1
KR_6748004741,-14,-3,58,-1,1,-1,1,0,2,-2,-21,-14,6,1
KR_6737697267,-12,-8,-17,1,-1,-1,-1,0,-2,2,5,-48,1,1
KR_6751207247,-19,-7,2,-1,-1,1,-1,0,-3,1,8,-15,5,1
KR_6741028066,4,7,-53,-1,1,1,1,0,1,5,19,32,1,1
KR_6748460166,0,4,19,-1,-1,1,1,0,0,-2,8,-39,1,1
KR_6744281548,7,8,56,1,1,1,1,0,5,5,5,-12,4,1
KR_6748981894,-6,-4,3,1,-1,1,0,0,-1,1,176,-4,3,1
KR_6744220682,1,1,50,1,1,-1,-1,0,1,7,-47,-5,2,1
KR_6746209337,16,9,47,1,-1,1,1,0,2,3,4,21,1,1
KR_6749683090,-8,-2,-26,1,1,1,1,0,0,-5,10,7,6,1
KR_6751376185,13,8,-18,-1,1,1,1,0,1,1,29,20,3,1
KR_6745446684,9,7,17,1,1,1,1,0,1,4,-19,4,3,1
KR_6743911459,9,5,-15,1,-1,1,1,0,1,1,-3,14,2,1
KR_6748355170,8,5,13,-1,1,-1,1,0,1,-1,9,-26,6,1
KR_6744203399,3,5,92,1,1,-1,1,0,6,0,11,-9,6,1
KR_6745508035,7,7,-33,1,-1,1,1,0,0,0,5,-6,6,1
KR_6749265944,-9,-4,34,1,0,-1,-1,0,-3,0,26,25,0,1
KR_6747586097,20,10,-5,1,1,-1,-1,0,0,1,-29,-13,4,1
KR_6733689364,20,15,-3,1,1,-1,1,0,3,-2,14,-2,3,1
KR_6737994009,1,3,10,1,-1,1,-1,0,3,-5,32,27,4,1
KR_6743373116,5,7,21,1,1,1,1,0,0,0,1,-6,2,1
KR_6745747932,-4,0,0,1,-1,1,-1,0,-3,3,-221,-8,6,1
KR_6747211646,21,20,63,1,0,1,1,0,6,21,-39,24,0,1
KR_6734699851,7,7,96,1,1,1,1,0,2,4,-4,-16,3,1
KR_6731447754,0,0,56,1,-1,1,1,0,4,0,22,12,4,1
KR_6747990297,13,14,33,1,0,0,1,0,3,0,31,0,0,1
KR_6734344772,-20,-6,1,-1,0,0,1,0,0,6,-89,0,0,1
KR_6748293786,0,1,-24,-1,-1,1,-1,0,-1,-1,14,5,2,1
KR_6750939187,5,3,52,-1,-1,1,1,0,3,12,-7,3,3,1
KR_6749625357,11,8,101,1,1,-1,1,0,7,4,-1,8,4,1
KR_6749179053,114,28,46,1,0,0,1,1,10,0,0,0,0,1
KR_6749649232,70,15,25,1,0,0,1,1,1,0,0,0,0,1
KR_6734333199,-7,-4,-36,1,1,1,-1,0,-1,1,-2,7,2,1
KR_6731487696,9,3,-7,-1,-1,-1,-1,0,2,-5,0,-6,4,1
KR_6748066361,-22,-8,-9,1,0,0,-1,1,-2,0,0,0,0,1
KR_6716555824,11,8,-14,-1,1,-1,1,0,1,11,-2,-17,1,1
KR_6751577068,84,28,25,-1,0,0,1,1,8,1,32,0,0,1
KR_6734783021,6,25,209,1,0,-1,1,1,13,2,8,48,0,1
KR_6740196702,6,3,12,1,1,-1,1,0,0,-8,-10,-6,1,1
KR_6736522971,8,12,47,1,1,-1,1,0,5,4,2,16,2,1
KR_6752058181,15,8,-6,1,1,1,1,0,3,3,32,32,6,1
KR_6750938892,13,9,72,-1,-1,-1,1,0,1,25,-29,5,1,1
KR_6741793961,-2,-2,-30,1,-1,-1,-1,0,0,-4,55,0,6,1
KR_6749804174,9,8,29,-1,0,-1,-1,0,3,4,-227,0,0,1
KR_6747737553,15,5,10,-1,1,-1,1,0,1,-1,-39,5,4,1
KR_6746631522,4,7,45,-1,-1,1,1,0,5,0,0,14,1,1
KR_6749330049,0,5,40,1,1,1,1,0,5,3,3,34,6,1
KR_6746718936,4,3,-1,1,1,-1,-1,0,2,4,1,9,3,1
KR_6750292668,9,11,30,1,1,1,1,0,3,-2,5,7,3,1
KR_6744822405,-2,-1,28,1,1,0,1,0,-2,4,79,-7,1,1
KR_6736181136,12,7,11,-1,-1,1,1,0,2,2,0,-20,4,1
KR_6741103643,7,8,37,1,1,1,1,0,2,1,47,18,4,1
KR_6745398628,7,12,29,-1,-1,-1,1,0,2,-2,1,-3,2,1
KR_6751889737,-27,-15,-12,1,0,0,1,0,-3,3,-15,0,0,1
KR_6741044210,2,2,39,1,-1,1,1,0,1,1,-43,-5,5,1
KR_6750299988,9,8,39,1,-1,1,1,0,5,-1,65,-3,4,1
KR_6744314578,-5,-6,-64,1,1,-1,0,0,-4,-4,-4,-13,1,1
KR_6741506254,9,6,51,1,1,1,1,0,4,2,7,9,3,1
KR_6734011058,4,4,18,-1,1,-1,1,0,0,0,5,6,3,1
KR_6746700838,-6,-8,-7,-1,-1,-1,-1,0,2,-2,-20,4,1,1
KR_6751577994,28,7,-7,1,0,0,-1,0,3,13,-55,0,0,1
KR_6744407775,-11,-9,-42,1,-1,1,-1,0,-3,-5,-34,-23,2,1
KR_6744228408,5,7,-24,1,-1,1,1,0,2,4,-3,24,2,1
KR_6713060779,0,-2,-9,1,1,-1,1,0,0,-2,41,19,4,1
KR_6752178265,-13,-6,13,-1,-1,1,1,0,-1,0,-46,-23,3,1
KR_6745467676,6,5,-41,-1,1,1,1,0,1,-1,3,-1,4,1
KR_6750549701,18,7,-94,-1,-1,1,-1,0,-2,-2,1,-24,5,1
KR_6738845035,-5,1,0,1,-1,1,0,0,2,1,3,-23,6,1
KR_6748190467,9,8,-37,-1,1,1,1,0,3,-3,-5,18,3,1
KR_6736701648,12,9,93,1,1,1,1,0,3,2,359,-8,5,1
KR_6736320641,12,7,66,1,1,1,1,0,3,3,21,7,2,1
KR_6751245693,7,3,91,1,0,-1,1,0,1,-4,-9,-47,0,1
KR_6751585148,-3,0,21,1,-1,-1,-1,0,1,-4,-4,-3,6,1
KR_6743469707,15,16,106,1,1,1,1,0,9,2,15,13,2,1
KR_6744006160,15,9,35,1,1,1,1,0,4,6,30,-1,5,1
KR_6750035237,2,3,-45,1,1,1,1,0,-2,2,-2,7,4,1
KR_6731549763,-10,-10,-55,-1,-1,-1,-1,0,-7,-5,28,-64,4,1
KR_6747248737,34,14,35,1,0,0,1,1,0,0,7,0,0,1
KR_6750310182,19,10,-21,1,1,1,1,0,2,1,5,10,2,1
KR_6751432747,11,8,83,-1,1,-1,1,0,4,6,-17,30,6,1
KR_6750820394,2,7,-6,1,0,1,1,0,1,2,16,-23,0,1
KR_6749531802,25,7,7,1,0,0,-1,1,4,0,-33,0,0,1
KR_6749012996,3,4,25,-1,-1,-1,-1,0,1,14,-34,16,6,1
KR_6732845496,3,4,3,-1,1,1,-1,0,0,-4,4,4,2,1
KR_6741985336,8,8,-9,1,1,-1,0,0,1,10,1,9,1,1
KR_6720219734,4,3,109,-1,1,-1,1,0,3,-1,1,-7,5,1
KR_6747984217,11,11,19,1,1,1,-1,0,3,1,40,14,2,1
KR_6746387786,-7,4,1,-1,0,0,1,0,1,0,1,0,0,1
KR_6718924905,5,7,-46,-1,1,1,1,0,2,-4,46,20,2,1
KR_6748517696,23,14,74,1,1,1,1,0,7,0,6,63,2,1
KR_6744466742,7,6,9,1,1,-1,-1,0,2,-1,29,-4,6,1
KR_6744648648,1,1,30,-1,1,1,1,0,3,-6,-3,6,1,1
KR_6747406127,22,17,12,1,1,1,1,0,4,2,29,13,3,1
KR_6748397197,1,3,96,1,1,-1,1,0,3,8,-1,15,4,1
KR_6751613762,-5,-8,-26,-1,-1,-1,-1,0,-1,-3,16,10,5,1
KR_6749328287,4,4,4,1,-1,1,1,0,2,-2,9,2,1,1
KR_6742394948,-2,3,74,1,-1,-1,1,0,1,2,-5,-32,2,1
KR_6743819984,10,5,20,1,1,-1,-1,0,1,-6,33,-21,3,1
KR_6744583913,9,6,61,-1,0,1,1,0,6,-2,-1,30,0,1
KR_6747229649,-3,-2,21,1,-1,1,0,0,1,-4,37,-12,2,1
KR_6750843628,19,16,96,1,1,-1,1,0,7,3,-2,12,4,1
KR_6725807830,20,10,3,1,1,1,1,0,2,4,72,12,2,1
KR_6725369595,19,9,8,1,1,1,1,0,-1,-1,6,10,4,1
KR_6744609160,8,5,38,1,1,-1,-1,0,-2,-5,4,-8,5,1
KR_6741656410,7,3,56,1,-1,1,1,0,1,18,-65,-26,5,1
KR_6749248924,13,10,25,1,1,1,1,0,2,5,16,4,5,1
KR_6748385311,-14,-15,-36,-1,-1,-1,0,0,-4,-4,-7,-29,3,1
KR_6715905009,4,5,88,1,1,-1,1,0,2,-1,-32,19,4,1
KR_6749474733,0,-2,-28,1,-1,1,0,0,-2,-5,29,-10,1,1
KR_6746775390,7,5,40,1,-1,1,1,0,3,4,-2,-6,1,1
KR_6749585670,-12,0,29,-1,-1,-1,1,0,0,-5,-25,1,6,1
KR_6749115594,5,0,13,-1,1,-1,0,0,0,4,7,5,5,1
KR_6747375908,3,2,18,-1,1,1,1,0,0,3,35,15,1,1
KR_6746397197,13,4,36,-1,1,-1,-1,0,4,-6,19,44,2,1
KR_6734569677,-9,0,7,1,0,0,1,1,-1,7,-45,0,0,1
KR_6744011471,15,7,27,-1,1,1,1,0,3,-2,21,-5,1,1
KR_6733112239,4,3,-13,1,-1,1,1,0,3,-3,14,11,4,1
KR_6748389428,8,8,31,1,1,1,1,0,4,2,8,8,3,1
KR_6750430721,21,4,23,1,0,0,1,1,0,0,0,0,0,1
KR_6747685432,2,-3,-48,-1,0,1,-1,0,-3,-14,5,14,0,1
KR_6745207800,14,1,-26,-1,1,1,1,0,0,0,-39,8,3,1
KR_6734275617,26,11,44,-1,1,-1,-1,0,5,-1,1,17,2,1
KR_6743715108,-4,-2,35,1,1,-1,-1,0,0,0,-27,-37,5,1
KR_6744613081,-1,0,47,1,1,1,1,0,-1,6,-54,-1,5,1
KR_6746347403,6,2,1,1,-1,1,-1,0,-1,-1,-9,3,1,1
KR_6742834015,-32,-4,-18,1,0,0,-1,0,0,0,0,0,0,1
KR_6740405628,27,17,54,1,1,-1,1,0,8,8,33,32,4,1
KR_6743149259,19,24,138,1,1,-1,1,0,8,0,7,47,6,1
KR_6749239007,18,6,7,1,0,0,1,1,0,0,560,0,0,1
KR_6742337043,5,15,153,-1,0,1,1,0,7,3,5,41,0,1
KR_6747489312,2,4,14,1,1,1,1,0,0,11,18,17,1,1
KR_6750443115,-10,-6,6,-1,0,0,1,1,-1,3,-25,0,0,1
KR_6740179688,14,11,121,1,1,-1,1,0,2,0,32,21,6,1
KR_6751369975,5,4,27,1,-1,-1,-1,0,1,-5,5,-6,4,1
KR_6724980291,10,18,97,1,1,1,1,0,7,-4,13,39,4,1
KR_6744721237,17,10,44,-1,1,-1,-1,0,5,-1,-26,7,2,1
KR_6743658153,2,6,-19,1,-1,1,1,0,-1,-2,2,-21,4,1
KR_6747166288,-15,-2,11,1,1,1,1,0,-2,-2,7,33,6,1
KR_6752203403,6,6,-23,-1,0,0,1,1,1,-7,61,0,0,1
KR_6745408686,-1,0,5,-1,1,1,1,0,0,5,-8,4,2,1
KR_6745472129,-5,5,33,1,1,1,-1,0,0,0,-38,-5,5,1
KR_6745459593,16,19,41,1,1,1,1,0,9,-6,12,40,4,1
KR_6749996916,14,5,64,1,1,-1,-1,0,1,2,13,-14,4,1
KR_6750571686,-1,4,72,-1,1,-1,1,0,4,5,31,-27,3,1
KR_6744999443,-1,0,19,-1,-1,-1,-1,0,1,2,-11,-28,2,1
KR_6736569111,3,3,31,1,0,1,1,0,1,-5,5,11,0,1
KR_6743537678,-12,-5,3,1,-1,1,-1,0,-3,0,-6,-12,2,1
KR_6726988862,32,4,16,1,0,0,1,0,0,4,18,0,0,1
KR_6749480417,17,16,10,1,1,1,1,0,5,-2,9,26,4,1
KR_6726318224,5,3,11,-1,-1,1,1,0,0,-5,6,-4,5,1
KR_6748020670,-16,-5,4,-1,0,1,0,0,-1,-4,-21,15,0,1
KR_6747820899,0,1,-2,1,1,-1,-1,0,-1,-3,5,-31,2,1
KR_6735485340,23,13,49,1,-1,1,1,0,3,0,0,-23,6,1
KR_6739912425,3,2,57,1,1,-1,-1,0,2,2,4,2,6,1
KR_6747201231,-16,-7,-9,1,0,-1,-1,0,-2,4,-1,12,0,1
KR_6747438442,5,5,24,1,1,1,1,0,1,9,0,-18,1,1
KR_6741403531,58,16,27,1,0,0,1,0,5,0,75,0,0,1
KR_6749637415,-5,1,-2,1,-1,1,1,0,0,-3,2,-21,4,1
KR_6748756776,0,4,35,1,-1,1,1,0,4,1,37,27,4,1
KR_6742619621,13,20,60,1,1,1,1,0,5,3,-7,12,6,1
KR_6749389786,-6,-3,-12,1,-1,1,1,0,0,3,-3,10,5,1
KR_6749174974,10,7,69,-1,1,0,1,0,3,1,0,20,3,1
KR_6749605340,17,6,-47,1,-1,1,0,0,-1,-4,-4,-12,1,1
KR_6747299239,-12,-7,20,-1,1,-1,0,0,-2,-3,0,10,1,1
KR_6744162876,-5,-1,31,1,1,-1,-1,0,2,0,28,-6,5,1
